hparams_hash,learning_rate,layer_sizes,dropout_rates,batch_norm,weight_decay,batch_size,leaky_relu_negative_slope,num_epochs,scheduler_mode,scheduler_factor,scheduler_patience,scheduler_threshold,scheduler_cooldown,early_stopping_mode,early_stopping_patience,early_stopping_delta,val_loss,val_accuracy,computation_time,final_num_epochs,lr_reduction_epochs,log_filename
0e5f47162bf0d394f3fa55bf292fdf8c,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.35059020014259573,90.34,268.54706597328186,24,"[9, 22]",training_log_0e5f47162bf0d394f3fa55bf292fdf8c.json
533e94f8bc84d0780d8f32193a4519de,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37029937707101956,89.86,256.85590744018555,23,[21],training_log_533e94f8bc84d0780d8f32193a4519de.json
35f2d7d333cf2af9a1a0a677aa51d045,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.36736315019001625,90.18,236.29722952842712,24,"[12, 22]",training_log_35f2d7d333cf2af9a1a0a677aa51d045.json
789390bd6cc9cea1ccb088c7e4270efd,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3683331884016657,90.0,238.22166228294373,24,"[15, 22]",training_log_789390bd6cc9cea1ccb088c7e4270efd.json
3c47b13518006e65595ae593c7a38f26,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3859959105147591,89.89,209.60337710380554,23,[21],training_log_3c47b13518006e65595ae593c7a38f26.json
b14bb721b1bf1b7544c25ac32357c201,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3731798235374161,90.16,219.0275809764862,24,"[15, 22]",training_log_b14bb721b1bf1b7544c25ac32357c201.json
510fcf000be58aa29569358572af30df,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3593169183433056,89.46,318.99442434310913,23,"[16, 21]",training_log_510fcf000be58aa29569358572af30df.json
f6f1a453baa001bced65e807092e334f,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.36666838115006684,89.72,523.6756718158722,37,"[21, 35]",training_log_f6f1a453baa001bced65e807092e334f.json
7d75fb79546676744bcd2eb5edb9ab67,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3659914607009568,89.82,256.87450671195984,23,[21],training_log_7d75fb79546676744bcd2eb5edb9ab67.json
c47623f58b444a9eb790abfc8fd338e2,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3658288159904579,89.88,288.4513976573944,25,[23],training_log_c47623f58b444a9eb790abfc8fd338e2.json
bd25d6faa599c89aa955d5ee7c20b515,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3761217497811196,90.02,307.9462254047394,31,"[17, 29]",training_log_bd25d6faa599c89aa955d5ee7c20b515.json
4cd8e0bc6d70c41bbd90d43d75cba88b,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37474958954533194,89.44,234.86929035186768,24,"[9, 22]",training_log_4cd8e0bc6d70c41bbd90d43d75cba88b.json
6a4b57a1167359cd059927962aedd072,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3657620247406296,90.17,237.93133974075317,26,"[15, 24]",training_log_6a4b57a1167359cd059927962aedd072.json
62a4004520b9c5b521b6b9ca8bb8e353,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3861205870214897,89.83,209.3566427230835,23,[21],training_log_62a4004520b9c5b521b6b9ca8bb8e353.json
e2d65276d9d98cc46e968d3f6b0321a4,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37368233029432596,89.3,347.15323090553284,25,[23],training_log_e2d65276d9d98cc46e968d3f6b0321a4.json
721160f337fde0306e0f28911fdb1f50,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3842915779575706,88.9,332.3759982585907,24,"[16, 22]",training_log_721160f337fde0306e0f28911fdb1f50.json
710aa282cf7ba656f5802dd23f81b323,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.35472060582889153,90.4,267.85758566856384,24,"[14, 22]",training_log_710aa282cf7ba656f5802dd23f81b323.json
518b5bdb788e3aa72714a75b2fe66f3d,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3745535213155107,89.45,247.49668097496033,22,[20],training_log_518b5bdb788e3aa72714a75b2fe66f3d.json
2478de60d27a06ee35337e033a13f0b1,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.36950541017161814,90.18,235.39746975898743,24,"[12, 22]",training_log_2478de60d27a06ee35337e033a13f0b1.json
7f93eb0b1b6dca81fb66b2c7fe227546,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37964400872113596,90.05,306.6419110298157,31,"[20, 29]",training_log_7f93eb0b1b6dca81fb66b2c7fe227546.json
cbf604050c6861c70f20504fed7ca3cf,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37057091390030295,90.46,237.59579348564148,26,"[15, 24]",training_log_cbf604050c6861c70f20504fed7ca3cf.json
8b032c02286aa2cb1ee2437180873aa4,0.001,"[128, 64]","[0.2, 0.2]","[true, true]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37156959689116176,90.16,228.22156763076782,25,"[15, 23]",training_log_8b032c02286aa2cb1ee2437180873aa4.json
e547eee8460d60812f34547740f04080,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.42137647838722914,89.6,280.8732838630676,22,"[13, 20]",training_log_e547eee8460d60812f34547740f04080.json
5457c0a79b41b5af23864c4db42cc28a,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40479517891267314,89.42,294.03945755958557,23,"[14, 21]",training_log_5457c0a79b41b5af23864c4db42cc28a.json
3678f8abbc49ec70896a5fd5ea4e16b6,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4114907290526151,89.17,199.7843725681305,19,"[10, 17]",training_log_3678f8abbc49ec70896a5fd5ea4e16b6.json
85d09ab5ee03bf242d2014bb7f56afee,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39219660811221446,89.57,311.6720027923584,29,"[11, 27]",training_log_85d09ab5ee03bf242d2014bb7f56afee.json
afcb4ea0017e6ad3c64c7560d1c61487,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40632176335165454,89.44,225.8883137702942,23,"[15, 21]",training_log_afcb4ea0017e6ad3c64c7560d1c61487.json
ed0776ee233d275c739bc512e2f4ce3a,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3848395465760474,90.45,282.74493861198425,29,"[20, 27]",training_log_ed0776ee233d275c739bc512e2f4ce3a.json
1e8c0aa59d02842a426909067af993b1,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3959249216544477,88.97,272.59391713142395,30,"[10, 20, 28]",training_log_1e8c0aa59d02842a426909067af993b1.json
5e1346a4c8417e8e59d203c67073cf6e,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3894671463890921,89.4,225.9426007270813,25,"[14, 23]",training_log_5e1346a4c8417e8e59d203c67073cf6e.json
2fd797644e6e7b4efc45fff3b3519367,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.42137647838722914,89.6,282.68623447418213,22,"[13, 20]",training_log_2fd797644e6e7b4efc45fff3b3519367.json
b2fc37409c6a9ed97a1714a43ea53050,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40479517891267314,89.42,295.55362343788147,23,"[14, 21]",training_log_b2fc37409c6a9ed97a1714a43ea53050.json
d87ad9c6a4b9a8eb3df67108b4383ffc,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4114907290526151,89.17,200.74188017845154,19,"[10, 17]",training_log_d87ad9c6a4b9a8eb3df67108b4383ffc.json
fc7e2c766c506a4046b04ff36dd4d098,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39219660811221446,89.57,315.66237783432007,29,"[11, 27]",training_log_fc7e2c766c506a4046b04ff36dd4d098.json
0de3ebf65d9c353a344f184528f06ea3,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40632176335165454,89.44,220.40035128593445,23,"[15, 21]",training_log_0de3ebf65d9c353a344f184528f06ea3.json
c3f326d4affe4610425cb1fc78faaddc,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3848395465760474,90.45,280.4935841560364,29,"[20, 27]",training_log_c3f326d4affe4610425cb1fc78faaddc.json
09bbe457522b50fc9d6c5e27297e10fb,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3959249216544477,88.97,273.47895216941833,30,"[10, 20, 28]",training_log_09bbe457522b50fc9d6c5e27297e10fb.json
03cd8344fd013b2516f1b6921fa62455,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3894671463890921,89.4,225.93575358390808,25,"[14, 23]",training_log_03cd8344fd013b2516f1b6921fa62455.json
d315246934dbec96982ac4fbe6b8be64,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4075222047817428,89.22,228.4822542667389,18,"[8, 16]",training_log_d315246934dbec96982ac4fbe6b8be64.json
80b1658c671bb459934077a70204c48d,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4016814699594863,90.08,375.744113445282,29,"[19, 27]",training_log_80b1658c671bb459934077a70204c48d.json
cfdca91cb1d814defa1cc1be031d8bb9,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.42036143031280737,89.07,268.59743666648865,25,"[14, 23]",training_log_cfdca91cb1d814defa1cc1be031d8bb9.json
ada7b3d6ed28f230d1297bf85c7869e5,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3925747869702907,89.61,275.61227011680603,25,"[11, 23]",training_log_ada7b3d6ed28f230d1297bf85c7869e5.json
28527988354a11ad6d7a3c0e88c91be7,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40231105595067806,89.06,222.12176942825317,23,"[10, 15, 21]",training_log_28527988354a11ad6d7a3c0e88c91be7.json
5a2011952f3daddbd42844f7bfa88fe1,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39235574082963787,89.45,269.25852608680725,28,"[13, 26]",training_log_5a2011952f3daddbd42844f7bfa88fe1.json
b84ac3e0bbe33fbf9995cf7f90e508c0,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39867274557487875,88.71,272.4842665195465,30,"[9, 15, 28]",training_log_b84ac3e0bbe33fbf9995cf7f90e508c0.json
18737b8668903223c56fb7be0288d9ba,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38342938525012776,89.39,225.3632619380951,25,"[15, 23]",training_log_18737b8668903223c56fb7be0288d9ba.json
114e8c8c2a901e0516d8595d221eb371,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41714784864005633,89.73,267.34100818634033,21,"[14, 19]",training_log_114e8c8c2a901e0516d8595d221eb371.json
eb45d4ebd3fe9e47081f3cef814f6607,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40576331549147143,89.53,321.4221076965332,25,"[9, 23]",training_log_eb45d4ebd3fe9e47081f3cef814f6607.json
858eb3287e18649538b119ce02dc3490,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4209804599212048,89.06,269.8602864742279,25,"[14, 23]",training_log_858eb3287e18649538b119ce02dc3490.json
084ee42a2de109de2aee410d77841a01,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3965989527093193,89.7,311.31294298171997,29,"[13, 27]",training_log_084ee42a2de109de2aee410d77841a01.json
b4af10e16968e2c4feacd77df69cb590,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39701428568097435,89.23,219.2032985687256,23,"[15, 21]",training_log_b4af10e16968e2c4feacd77df69cb590.json
e8aade9714a53b22080c34f6a38d5d5a,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40611908724828133,89.7,300.1117465496063,31,[29],training_log_e8aade9714a53b22080c34f6a38d5d5a.json
780105e4a53ff84e68f954dcab89d3fa,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3948684432838537,89.51,225.6779499053955,25,"[15, 23]",training_log_780105e4a53ff84e68f954dcab89d3fa.json
be037e534a45aa0f3b9844d9efb7437c,0.001,"[128, 64]","[0.2, 0.2]","[false, false]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38202771450145334,89.87,225.91412591934204,25,"[15, 23]",training_log_be037e534a45aa0f3b9844d9efb7437c.json
b49d6fa564d9da75cd230dcd3f593778,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4035446151480079,88.0,318.98829555511475,23,[21],training_log_b49d6fa564d9da75cd230dcd3f593778.json
0a710773562510eac1197b8f401cb9d8,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4199314215987921,87.51,331.1992394924164,24,"[16, 22]",training_log_0a710773562510eac1197b8f401cb9d8.json
384033e998c04b2d9dce2450cff50ab6,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38960287489068396,88.82,256.0795838832855,23,[21],training_log_384033e998c04b2d9dce2450cff50ab6.json
802462ad8c3a2c5b833b2036e615d27d,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39770923698315036,88.21,256.98418617248535,23,[21],training_log_802462ad8c3a2c5b833b2036e615d27d.json
083e3f97fbe9ec69bb1f45a908e94df8,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3816102868432452,89.32,348.3728392124176,34,"[24, 32]",training_log_083e3f97fbe9ec69bb1f45a908e94df8.json
0fc59a8bb8c94e2b0c3fa2493359794c,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39266854349025493,88.72,235.64490699768066,24,"[15, 22]",training_log_0fc59a8bb8c94e2b0c3fa2493359794c.json
9674013c2bd5f33c0fb8c785c6803efc,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39771113346649123,89.04,209.28532695770264,23,[21],training_log_9674013c2bd5f33c0fb8c785c6803efc.json
09734d732c39337bd1ec0041a3439a8d,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3920407491394236,88.57,228.2651026248932,25,"[15, 23]",training_log_09734d732c39337bd1ec0041a3439a8d.json
c7cf370770438eace4e79e3d0170bfe3,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4035446151480079,88.0,317.5602512359619,23,[21],training_log_c7cf370770438eace4e79e3d0170bfe3.json
ec25c01d494c1a57d052859761c272de,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4199314215987921,87.51,333.5062885284424,24,"[16, 22]",training_log_ec25c01d494c1a57d052859761c272de.json
0cf8ccb53bbc3096255c4c6d0f849573,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38960287489068396,88.82,256.55776596069336,23,[21],training_log_0cf8ccb53bbc3096255c4c6d0f849573.json
67ab100f86a35e92a532a972ff427713,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39770923698315036,88.21,256.59259963035583,23,[21],training_log_67ab100f86a35e92a532a972ff427713.json
a45cdfb5f07e361ef3a08c9dcc184063,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3816102868432452,89.32,338.87031149864197,34,"[24, 32]",training_log_a45cdfb5f07e361ef3a08c9dcc184063.json
67fc4e3a9cbb0d694e1a30d8f06e46d0,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39266854349025493,88.72,238.8757610321045,24,"[15, 22]",training_log_67fc4e3a9cbb0d694e1a30d8f06e46d0.json
1f6a3a78f6e43e7650478a3750c2bbee,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39771113346649123,89.04,209.10762119293213,23,[21],training_log_1f6a3a78f6e43e7650478a3750c2bbee.json
699895b1319e7ba4acfb96e02e9c476d,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",1e-05,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3920407491394236,88.57,228.10378980636597,25,"[15, 23]",training_log_699895b1319e7ba4acfb96e02e9c476d.json
e03809bec690cc9e8cfc3ebce73901f5,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39589167937785386,88.44,332.6290531158447,24,"[16, 22]",training_log_e03809bec690cc9e8cfc3ebce73901f5.json
6087b5c964782426f67b536cdec2923a,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41704136089235544,87.68,332.78472566604614,24,"[16, 22]",training_log_6087b5c964782426f67b536cdec2923a.json
8b3d075d399d9235242349c44331ea84,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38172202715620446,89.01,268.0119135379791,24,"[16, 22]",training_log_8b3d075d399d9235242349c44331ea84.json
ee651976f08e40719c6b47c1fff94916,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.40449755503156315,88.3,256.5466630458832,23,[21],training_log_ee651976f08e40719c6b47c1fff94916.json
76efe4f8b059303a4fa64f7cf9d7c55d,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.37367755592249,89.3,344.74191880226135,34,"[21, 32]",training_log_76efe4f8b059303a4fa64f7cf9d7c55d.json
dc4053adb9223f547e5924bf632c379b,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.39177514636402677,88.6,236.0726342201233,24,"[15, 22]",training_log_dc4053adb9223f547e5924bf632c379b.json
c4f41bb6674040865f08828297446c2b,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38758249694033514,88.8,219.15574288368225,24,"[15, 22]",training_log_c4f41bb6674040865f08828297446c2b.json
96add3e1408d831f62f26c32bdaf3d6f,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.0001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3929692157838918,88.67,285.88825726509094,31,"[22, 29]",training_log_96add3e1408d831f62f26c32bdaf3d6f.json
28e7fed4e2ca819357fcb5df7e156082,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3897930127829313,88.54,331.21489906311035,24,"[16, 22]",training_log_28e7fed4e2ca819357fcb5df7e156082.json
8cc4d5c112eb097c5946233807f89b07,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41223337543308736,87.71,332.2253260612488,24,"[16, 22]",training_log_8cc4d5c112eb097c5946233807f89b07.json
bb757463ff8808b3c9e20b0ade5b11e0,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.3810468294059697,88.97,256.5192747116089,23,"[16, 21]",training_log_bb757463ff8808b3c9e20b0ade5b11e0.json
cad7252164e8e6e27432e3723c7f98f7,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4090721298830387,88.19,256.4080927371979,23,[21],training_log_cad7252164e8e6e27432e3723c7f98f7.json
88fbc5eb8e90c05f2d5f7f9e39cfad52,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38154021759701384,89.31,228.20070099830627,23,[21],training_log_88fbc5eb8e90c05f2d5f7f9e39cfad52.json
cdf4d9e208928148d569490e3565069f,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,64,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.38619067937515345,88.76,338.1507525444031,34,"[15, 22, 32]",training_log_cdf4d9e208928148d569490e3565069f.json
c982b173eec5bb550737e8a6bf5a168c,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,128,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4012613873693007,88.48,209.00238347053528,23,[21],training_log_c982b173eec5bb550737e8a6bf5a168c.json
226572c04bfa287a6cf49238b16d07dd,0.001,"[128, 64]","[0.3, 0.3]","[true, true]",0.001,128,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4050252965733975,88.15,199.40064573287964,22,[20],training_log_226572c04bfa287a6cf49238b16d07dd.json
bf89e88c610cf99d2e00e65f7a6aaf64,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,16,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4465274563146755,88.69,347.48978447914124,27,"[20, 25]",training_log_bf89e88c610cf99d2e00e65f7a6aaf64.json
fb0283c7b6f6b2524803bfcbab9ea8f0,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,16,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4225611220754683,88.46,400.31463718414307,31,"[14, 29]",training_log_fb0283c7b6f6b2524803bfcbab9ea8f0.json
4cd6b9901e4e03a35a2cf530796992e1,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,32,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4228993555108389,88.39,244.00193643569946,23,"[10, 21]",training_log_4cd6b9901e4e03a35a2cf530796992e1.json
5928e6641fc726d165d5c69df0f2e7cb,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,32,0.1,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.4185103330814753,88.81,361.96498560905457,33,"[17, 31]",training_log_5928e6641fc726d165d5c69df0f2e7cb.json
dd12a82e223ba90750f38a65a0164f96,0.001,"[128, 64]","[0.3, 0.3]","[false, false]",0.0,64,0.01,200,"""min""",0.1,3,0.0001,0,"""min""",5,0.0001,0.41536312009308746,88.8,319.563006401062,33,"[19, 31]",training_log_dd12a82e223ba90750f38a65a0164f96.json
